tripid,trippoststratweight,trippoststratweight_GROUP_1,trippoststratweight_GROUP_2,trippoststratweight_GROUP_3,trippoststratweight_GROUP_4,trippoststratweight_GROUP_5,trippoststratweight_GROUP_6,trippoststratweight_GROUP_7,trippoststratweight_GROUP_8,trippoststratweight_GROUP_9,trippoststratweight_GROUP_10
Y24H5790307P02T07,555.644516547,487.22774248,557.555702518,545.035132612,0.0,589.864961885,563.663377827,904.000239502,546.612244553,696.468341879,773.499219866
Y24H5790307P02T08,555.644516547,487.22774248,557.555702518,545.035132612,0.0,589.864961885,563.663377827,904.000239502,546.612244553,696.468341879,773.499219866
Y24H5790311P01T01,327.051123599,336.275439647,329.424057581,333.236638568,0.0,313.499559414,329.885956416,480.764094274,369.874091899,368.129835508,519.825162252
Y24H5790311P01T02,327.051123599,336.275439647,329.424057581,333.236638568,0.0,313.499559414,329.885956416,480.764094274,369.874091899,368.129835508,519.825162252
Y24H5790311P01T03,327.051123599,336.275439647,329.424057581,333.236638568,0.0,313.499559414,329.885956416,480.764094274,369.874091899,368.129835508,519.825162252
Y24H5790311P01T04,327.051123599,336.275439647,329.424057581,333.236638568,0.0,313.499559414,329.885956416,480.764094274,369.874091899,368.129835508,519.825162252
Y24H5790313P01T01,494.771084857,496.472479901,497.925004037,417.262015377,0.0,502.135351162,487.074272553,568.907828752,675.987579584,690.873421576,853.882548528
Y24H5790313P01T02,494.771084857,496.472479901,497.925004037,417.262015377,0.0,502.135351162,487.074272553,568.907828752,675.987579584,690.873421576,853.882548528
Y24H5790313P01T03,494.771084857,496.472479901,497.925004037,417.262015377,0.0,502.135351162,487.074272553,568.907828752,675.987579584,690.873421576,853.882548528
Y24H5790316P01T01,502.651057832,544.679828,493.022332111,536.080984152,0.0,371.955740431,534.552591822,811.831120556,593.000890908,520.49778127,644.326457835
Y24H5790316P01T02,502.651057832,544.679828,493.022332111,536.080984152,0.0,371.955740431,534.552591822,811.831120556,593.000890908,520.49778127,644.326457835
Y24H5790316P01T03,502.651057832,544.679828,493.022332111,536.080984152,0.0,371.955740431,534.552591822,811.831120556,593.000890908,520.49778127,644.326457835
Y24H5790316P01T04,502.651057832,544.679828,493.022332111,536.080984152,0.0,371.955740431,534.552591822,811.831120556,593.000890908,520.49778127,644.326457835
Y24H5790316P01T05,502.651057832,544.679828,493.022332111,536.080984152,0.0,371.955740431,534.552591822,811.831120556,593.000890908,520.49778127,644.326457835
Y24H5790316P02T01,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T02,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T03,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T04,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T05,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T06,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T07,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T08,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T09,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P02T10,497.31624974,529.101019031,486.254098405,529.24851317,0.0,381.9316827,525.120829891,772.651246592,549.019316577,572.698020458,577.541554782
Y24H5790316P03T01,354.315823101,374.524592466,346.303154786,281.088424196,0.0,328.973165295,351.141952189,550.015111958,454.287626688,351.648849025,433.824976579
Y24H5790316P03T02,354.315823101,374.524592466,346.303154786,281.088424196,0.0,328.973165295,351.141952189,550.015111958,454.287626688,351.648849025,433.824976579
Y24H5790316P04T01,430.901980104,399.167358206,413.370652153,410.683330859,0.0,345.753061385,464.571196873,687.264885288,500.079120291,527.819381656,474.722240336
Y24H5790316P04T02,430.901980104,399.167358206,413.370652153,410.683330859,0.0,345.753061385,464.571196873,687.264885288,500.079120291,527.819381656,474.722240336
Y24H5790316P05T01,429.235092228,397.415792246,411.750787945,409.182246624,0.0,344.446762801,462.636858281,684.727042808,498.169746929,525.857914854,473.138838956
Y24H5790316P05T02,429.235092228,397.415792246,411.750787945,409.182246624,0.0,344.446762801,462.636858281,684.727042808,498.169746929,525.857914854,473.138838956
Y24H5790321P01T01,665.479739332,554.011400276,669.389348558,682.208639826,0.0,617.268976307,670.635510552,1203.684401132,806.350664089,763.497451546,884.86599432
Y24H5790321P01T02,665.479739332,554.011400276,669.389348558,682.208639826,0.0,617.268976307,670.635510552,1203.684401132,806.350664089,763.497451546,884.86599432
Y24H5790321P02T01,638.531544096,584.316613479,637.190120495,589.023634787,0.0,642.091596014,636.288454628,1201.27083006,684.067414482,786.71665204,773.943649348
Y24H5790321P02T02,638.531544096,584.316613479,637.190120495,589.023634787,0.0,642.091596014,636.288454628,1201.27083006,684.067414482,786.71665204,773.943649348
Y24H5790322P01T01,462.122763355,514.845357667,456.376377572,366.195212954,460.369448306,513.72296195,442.966253376,661.363515001,483.686184099,634.656702997,0.0
Y24H5790322P01T02,462.122763355,514.845357667,456.376377572,366.195212954,460.369448306,513.72296195,442.966253376,661.363515001,483.686184099,634.656702997,0.0
Y24H5790322P01T03,462.122763355,514.845357667,456.376377572,366.195212954,460.369448306,513.72296195,442.966253376,661.363515001,483.686184099,634.656702997,0.0
Y24H5790322P01T04,462.122763355,514.845357667,456.376377572,366.195212954,460.369448306,513.72296195,442.966253376,661.363515001,483.686184099,634.656702997,0.0
Y24H5790322P01T05,462.122763355,514.845357667,456.376377572,366.195212954,460.369448306,513.72296195,442.966253376,661.363515001,483.686184099,634.656702997,0.0
Y24H5790322P01T06,462.122763355,514.845357667,456.376377572,366.195212954,460.369448306,513.72296195,442.966253376,661.363515001,483.686184099,634.656702997,0.0
Y24H5790322P02T01,563.619189574,492.63700525,556.606340639,474.33823874,635.357132264,620.803502467,590.869112568,686.666447434,594.404591878,929.48711553,0.0
Y24H5790322P02T02,563.619189574,492.63700525,556.606340639,474.33823874,635.357132264,620.803502467,590.869112568,686.666447434,594.404591878,929.48711553,0.0
Y24H5790322P02T03,563.619189574,492.63700525,556.606340639,474.33823874,635.357132264,620.803502467,590.869112568,686.666447434,594.404591878,929.48711553,0.0
Y24H5790322P02T04,563.619189574,492.63700525,556.606340639,474.33823874,635.357132264,620.803502467,590.869112568,686.666447434,594.404591878,929.48711553,0.0
Y24H5790322P02T05,563.619189574,492.63700525,556.606340639,474.33823874,635.357132264,620.803502467,590.869112568,686.666447434,594.404591878,929.48711553,0.0
Y24H5790322P02T06,563.619189574,492.63700525,556.606340639,474.33823874,635.357132264,620.803502467,590.869112568,686.666447434,594.404591878,929.48711553,0.0
Y24H5790324P01T01,489.9164878,558.588244917,484.683732846,374.240418086,492.633417048,517.570470181,486.395508678,568.07178351,580.939329449,734.432574208,0.0
Y24H5790324P01T02,489.9164878,558.588244917,484.683732846,374.240418086,492.633417048,517.570470181,486.395508678,568.07178351,580.939329449,734.432574208,0.0
Y24H5790324P01T03,489.9164878,558.588244917,484.683732846,374.240418086,492.633417048,517.570470181,486.395508678,568.07178351,580.939329449,734.432574208,0.0
Y24H5790324P01T04,489.9164878,558.588244917,484.683732846,374.240418086,492.633417048,517.570470181,486.395508678,568.07178351,580.939329449,734.432574208,0.0
Y24H5790327P01T01,1069.949390443,1002.157906238,1061.829817608,1004.397964185,1062.503733513,1056.717033466,1070.578693785,1564.892894679,1350.743224592,1569.141448707,0.0
Y24H5790327P01T02,1069.949390443,1002.157906238,1061.829817608,1004.397964185,1062.503733513,1056.717033466,1070.578693785,1564.892894679,1350.743224592,1569.141448707,0.0
Y24H5790327P01T03,1069.949390443,1002.157906238,1061.829817608,1004.397964185,1062.503733513,1056.717033466,1070.578693785,1564.892894679,1350.743224592,1569.141448707,0.0
Y24H5790327P01T04,1069.949390443,1002.157906238,1061.829817608,1004.397964185,1062.503733513,1056.717033466,1070.578693785,1564.892894679,1350.743224592,1569.141448707,0.0
Y24H5790327P01T05,1069.949390443,1002.157906238,1061.829817608,1004.397964185,1062.503733513,1056.717033466,1070.578693785,1564.892894679,1350.743224592,1569.141448707,0.0
Y24H5790327P01T06,1069.949390443,1002.157906238,1061.829817608,1004.397964185,1062.503733513,1056.717033466,1070.578693785,1564.892894679,1350.743224592,1569.141448707,0.0
Y24H5790327P02T01,746.012095016,636.662042011,752.299567627,670.58739464,809.782773353,696.176409221,737.425077381,1025.716122659,1053.868497158,1036.490344894,0.0
Y24H5790327P02T02,746.012095016,636.662042011,752.299567627,670.58739464,809.782773353,696.176409221,737.425077381,1025.716122659,1053.868497158,1036.490344894,0.0
Y24H5790327P02T03,746.012095016,636.662042011,752.299567627,670.58739464,809.782773353,696.176409221,737.425077381,1025.716122659,1053.868497158,1036.490344894,0.0
Y24H5790327P02T04,746.012095016,636.662042011,752.299567627,670.58739464,809.782773353,696.176409221,737.425077381,1025.716122659,1053.868497158,1036.490344894,0.0
Y24H5790339P01T01,547.491810168,807.559740238,553.902952868,478.962175736,533.774459618,558.724395084,566.318669829,783.312860541,570.53812043,571.260789809,0.0
Y24H5790339P01T02,547.491810168,807.559740238,553.902952868,478.962175736,533.774459618,558.724395084,566.318669829,783.312860541,570.53812043,571.260789809,0.0
Y24H5790339P01T03,547.491810168,807.559740238,553.902952868,478.962175736,533.774459618,558.724395084,566.318669829,783.312860541,570.53812043,571.260789809,0.0
Y24H5790339P01T04,547.491810168,807.559740238,553.902952868,478.962175736,533.774459618,558.724395084,566.318669829,783.312860541,570.53812043,571.260789809,0.0
Y24H5790502P01T01,871.143191113,976.442785851,0.0,923.269956419,834.935533642,937.49621601,790.91982764,927.7853168,971.124135399,933.149385237,1245.469545801
Y24H5790502P01T02,871.143191113,976.442785851,0.0,923.269956419,834.935533642,937.49621601,790.91982764,927.7853168,971.124135399,933.149385237,1245.469545801
Y24H5790502P02T01,563.616359923,590.127521919,0.0,577.599227274,563.255348822,673.23090783,543.170774094,602.549373494,618.448174031,571.347346922,721.085920525
Y24H5790502P02T02,563.616359923,590.127521919,0.0,577.599227274,563.255348822,673.23090783,543.170774094,602.549373494,618.448174031,571.347346922,721.085920525
Y24H5790502P03T01,707.756676849,780.772368568,0.0,709.916580724,756.316979118,869.181853104,620.250001013,852.910967457,761.940012475,711.88762402,891.686260968
Y24H5790502P03T02,707.756676849,780.772368568,0.0,709.916580724,756.316979118,869.181853104,620.250001013,852.910967457,761.940012475,711.88762402,891.686260968
Y24H5790508P01T01,887.191433791,892.214360743,0.0,895.563063987,922.819395318,1028.046766042,1066.558647209,1034.081899422,892.992192992,893.986725548,1090.368087472
Y24H5790508P01T02,887.191433791,892.214360743,0.0,895.563063987,922.819395318,1028.046766042,1066.558647209,1034.081899422,892.992192992,893.986725548,1090.368087472
Y24H5790508P01T03,887.191433791,892.214360743,0.0,895.563063987,922.819395318,1028.046766042,1066.558647209,1034.081899422,892.992192992,893.986725548,1090.368087472
Y24H5790508P01T04,887.191433791,892.214360743,0.0,895.563063987,922.819395318,1028.046766042,1066.558647209,1034.081899422,892.992192992,893.986725548,1090.368087472
Y24H5790508P02T01,429.036859246,459.878081041,0.0,445.279520748,474.210232844,538.905323896,436.616224968,473.125840183,436.618126701,428.720548868,538.439532808
Y24H5790508P02T02,429.036859246,459.878081041,0.0,445.279520748,474.210232844,538.905323896,436.616224968,473.125840183,436.618126701,428.720548868,538.439532808
Y24H5790508P02T03,429.036859246,459.878081041,0.0,445.279520748,474.210232844,538.905323896,436.616224968,473.125840183,436.618126701,428.720548868,538.439532808
Y24H5790508P02T04,429.036859246,459.878081041,0.0,445.279520748,474.210232844,538.905323896,436.616224968,473.125840183,436.618126701,428.720548868,538.439532808
Y24H5790508P03T01,1112.131274894,1173.59522219,0.0,1173.194570267,1247.274198674,1387.523692357,1081.160151439,1191.296976433,1160.538554442,1131.5913207,1333.15318579
Y24H5790508P03T02,1112.131274894,1173.59522219,0.0,1173.194570267,1247.274198674,1387.523692357,1081.160151439,1191.296976433,1160.538554442,1131.5913207,1333.15318579
Y24H5790508P03T03,1112.131274894,1173.59522219,0.0,1173.194570267,1247.274198674,1387.523692357,1081.160151439,1191.296976433,1160.538554442,1131.5913207,1333.15318579
Y24H5790508P03T04,1112.131274894,1173.59522219,0.0,1173.194570267,1247.274198674,1387.523692357,1081.160151439,1191.296976433,1160.538554442,1131.5913207,1333.15318579
Y24H5790512P01T01,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T02,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T03,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T04,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T05,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T06,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T07,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T08,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790512P01T09,3254.694534698,3313.439423701,0.0,3106.43134302,3311.714298605,3582.658021276,3464.65603094,4377.466813713,3209.048447874,3567.935321805,3502.782576338
Y24H5790513P01T01,3492.92397949,3356.256752504,0.0,3259.675913079,3295.915428782,4061.991671756,4436.129589205,4897.421771091,3458.332559205,3915.880359126,3699.749134545
Y24H5790513P01T02,3492.92397949,3356.256752504,0.0,3259.675913079,3295.915428782,4061.991671756,4436.129589205,4897.421771091,3458.332559205,3915.880359126,3699.749134545
Y24H5790513P01T03,3492.92397949,3356.256752504,0.0,3259.675913079,3295.915428782,4061.991671756,4436.129589205,4897.421771091,3458.332559205,3915.880359126,3699.749134545
Y24H5790513P01T04,3492.92397949,3356.256752504,0.0,3259.675913079,3295.915428782,4061.991671756,4436.129589205,4897.421771091,3458.332559205,3915.880359126,3699.749134545
Y24H5790513P02T01,2046.308864424,2188.741877226,0.0,2008.739829228,2213.415135342,2440.919878446,2337.57812026,2606.767851192,2034.307213247,2232.358592808,2149.96227695
Y24H5790513P02T02,2046.308864424,2188.741877226,0.0,2008.739829228,2213.415135342,2440.919878446,2337.57812026,2606.767851192,2034.307213247,2232.358592808,2149.96227695
Y24H5790513P03T01,3252.481787273,3340.468613254,0.0,3334.374701483,3324.970615463,3701.600386232,3911.413668024,3713.865918098,3299.858317952,3554.251647051,3358.3229758
